ProbeSetID,gene_short_name,Control_rep1,Control_rep2,Control_rep3,RBP2_rep1,RBP2_rep2,RBP2_rep3
XLOC_015542,LRCH3,8.23856,7.4433,7.27391,6.44558,6.83915,9.41634
XLOC_015543,RPL35A,3135.44,3547.43,4615.33,1820.2,1773.63,1885.64
XLOC_015544,LMLN,1.29833,0.885099,0.577503,2.55144,2.37076,2.33098
XLOC_015545,FAM157A,0.253795,0.507522,0.349289,1.24132,2.00658,0.737971
XLOC_015546,CNTN4-AS2,0,0,0,0,0,0
XLOC_015547,IL5RA,0,0,0,0,0,0
XLOC_015548,CRBN,12.6443,12.0813,10.794,12.6738,11.7408,11.3215
XLOC_015549,SUMF1,21.7721,22.4116,22.3678,11.1142,10.7675,9.31776
XLOC_015550,EGOT,0,0.0541606,0,0.0921511,0.135271,0.0525034
XLOC_015551,BHLHE40-AS1,0.0859259,0.257582,0.18916,0.292187,0.14286,0.166453
XLOC_015552,MIR4790,0,0,0,0,0,0
XLOC_015553,LMCD1-AS1,0.281936,0.28212,0.31052,0.599999,0.205603,0.273502
XLOC_015554,SSUH2,0.0476198,0.128269,0.209891,0.121637,0.0793602,0.0461776
XLOC_015555,OXTR,0.5299,0.480786,0.127696,0.550027,0.552568,0.578635
XLOC_015556,RAD18,4.34417,3.67674,2.34496,5.13156,4.90226,4.61591
XLOC_015557,SRGAP3,0.196933,0.222694,0.208291,0.215353,0.164358,0.285308
XLOC_015558,SETD5-AS1,5.40798,4.00632,2.77333,12.6842,12.1416,8.68867
XLOC_015559,LHFPL4,0,0,0,0,0,0
XLOC_015560,CAMK1,4.02118,5.9269,7.98192,2.02586,2.20289,3.07799
XLOC_015561,TADA3,68.4581,83.7596,112.678,42.5518,42.8807,53.5575
XLOC_015562,RPUSD3,46.2619,51.9588,63.502,32.4044,34.5742,28.2392
XLOC_015563,CIDEC,0,0,0,0,0,0.0661342
XLOC_015564,PRRT3,9.62812,12.2322,14.163,7.32681,6.67626,7.5245
XLOC_015565,EMC3,127.745,153.94,195.157,130.833,122.694,122.866
XLOC_015566,LOC401052,0.807797,0.808209,1.02309,0.825057,1.11056,0.665982
XLOC_015567,CIDECP,12.9859,15.3141,16.6298,25.8678,23.3279,15.1682
XLOC_015568,FANCD2OS,0,0.0833793,0,0.0709353,0,0
XLOC_015569,GHRL,0.388067,0,0,0.335996,0.292387,0
XLOC_015570,SEC13,189.627,224.326,272.454,157.373,154.896,150.385
XLOC_015571,ATP2B2,0.0399921,0.00800549,0.00880746,0,0.00667181,0.00776152
XLOC_015572,MIR885,0,0,0,0,0,0
XLOC_015573,LINC00606,0,0,0,0,0,0
XLOC_015574,SLC6A1-AS1,0,0,0,0,0,0
XLOC_015575,VGLL4,23.2952,22.93,23.44,18.8025,19.395,18.9359
XLOC_015576,TAMM41,25.5787,29.3296,32.4398,15.8082,15.628,18.9543
XLOC_015577,TIMP4,0.525319,1.24204,1.94584,0.894065,1.59106,0.879889
XLOC_015578,LOC100129480,1.61566,2.46071,3.47246,2.87849,2.49547,3.13067
XLOC_015579,RAF1,56.4966,58.9503,63.6881,55.6736,56.2603,57.868
XLOC_015580,TMEM40,1.04292,0.635055,0.599224,0.617427,0.830985,0.439742
XLOC_015581,"RPL32,SNORA7A",1306.31,1537.4,1958.51,730.944,725.269,745.844
XLOC_015582,IQSEC1,12.5882,12.3201,11.1064,9.25899,9.48493,10.095
XLOC_015583,NUP210,42.5982,48.2291,54.0954,37.1017,36.6189,45.0538
XLOC_015584,WNT7A,0,0,0,0,0,0
XLOC_015585,CHCHD4,18.1673,18.8124,19.0249,19.0013,16.6502,15.2606
XLOC_015586,XPC,16.9371,15.5263,14.7151,19.204,19.6736,16.8921
XLOC_015587,GRIP2,0.0266198,0.0444279,0.0488797,0.0151174,0.0518361,0.0603033
XLOC_015588,FGD5-AS1,37.8275,38.9797,35.1985,31.9958,31.8125,28.0498
XLOC_015589,MRPS25,18.9999,20.6026,21.3309,19.3137,18.8129,17.1711
XLOC_015590,ZFYVE20,6.63322,8.42258,9.50141,7.50949,7.34775,7.80405
XLOC_015591,COL6A4P1,0.134,0.10057,0.0737942,0.17111,0.0279225,0.0974987
XLOC_015592,SH3BP5,29.3057,25.6249,19.7082,38.994,37.8437,41.5214
XLOC_015593,METTL6,11.8922,11.3037,11.7494,10.7353,10.8108,11.0165
XLOC_015594,COLQ,0.15262,0.0763773,0.112073,0.389869,0.296952,0.172783
XLOC_015595,MIR4270,0,0,0,0,0,0
XLOC_015596,HACL1,10.2744,11.7813,11.9352,12.0013,11.5619,10.4028
XLOC_015597,ANKRD28,6.15269,4.77031,3.16934,10.5462,10.8406,10.6121
XLOC_015598,DPH3,9.66688,9.07006,8.89782,12.5565,11.4579,10.2404
XLOC_015599,RFTN1,1.64442,1.91623,1.32474,3.34382,3.15185,1.45285
XLOC_015600,DAZL,0,0,0,0,0,0
XLOC_015601,TBC1D5,6.67949,5.71046,4.01274,5.90414,6.27672,4.79286
XLOC_015602,SATB1,0.0357314,0,0.0196846,0,0.0149,0
XLOC_015603,MIR4791,0,0,0,0,0,0
XLOC_015604,EFHB,0.0517904,0,0.0285237,0.132293,0.0863685,0.0251277
XLOC_015605,PP2D1,0,0,0,0,0.0404727,0
XLOC_015606,SGOL1,5.06326,5.33103,4.69182,5.69103,6.0088,6.59661
XLOC_015607,ZNF385D,0,0,0,0,0,0
XLOC_015608,NKIRAS1,4.96631,3.6313,3.53422,7.44649,7.19457,7.22596
XLOC_015609,LINC00691,0,0,0,0.0286293,0.028031,0
XLOC_015610,THRB,1.82466,1.72162,1.48289,3.55332,3.68666,4.07063
XLOC_015611,MIR4792,0,0,0,0,0,0
XLOC_015612,TOP2B,27.5838,18.9492,8.87434,28.1523,27.6893,34.3359
XLOC_015613,MIR4442,0,0,0,0,0,0
XLOC_015614,NGLY1,10.3296,9.05431,7.34875,12.7498,13.0374,11.1168
XLOC_015615,LINC00692,0,0,0,0,0,0
XLOC_015616,NEK10,0.1127,0.0281989,0,0.0479771,0.0939613,0.191366
XLOC_015617,SLC4A7,3.19973,2.60692,1.48616,6.31912,6.13112,8.33671
XLOC_015618,EOMES,1.40938,0.895199,0.776207,0.484615,0.429365,0.867871
XLOC_015619,AZI2,14.2096,12.6928,10.5246,30.4813,31.4989,27.9818
XLOC_015620,GADL1,0,0,0,0,0,0
XLOC_015621,OSBPL10,10.14,9.34802,7.92713,16.2251,16.3202,12.7999
XLOC_015622,CMTM6,29.081,24.8466,18.3157,25.9118,27.299,29.4883
XLOC_015623,DYNC1LI1,17.1439,12.9503,12.0196,23.0743,24.1352,22.9113
XLOC_015624,"GLB1,TMPPE",47.8332,58.2235,75.3857,43.3082,43.2819,42.2658
XLOC_015625,SUSD5,0,0.0143609,0,0,0,0
XLOC_015626,UBP1,33.656,30.4499,27.4876,34.5386,33.7363,36.1637
XLOC_015627,CLASP2,4.89013,4.4955,3.79919,4.83973,4.203,5.55077
XLOC_015628,DCLK3,0,0,0.0147631,0,0.0111809,0
XLOC_015629,TRANK1,1.00014,1.47886,2.06331,12.1341,12.2244,16.3843
XLOC_015630,EPM2AIP1,3.65959,2.78663,2.35191,5.26868,5.39221,5.46814
XLOC_015631,LRRFIP2,7.83072,8.41472,5.95338,14.8945,15.7864,16.4846
XLOC_015632,PLCD1,2.21469,2.25483,2.54721,2.00736,2.36469,1.80139
XLOC_015633,ACAA1,75.3468,86.8663,104.239,70.1106,74.191,76.9618
XLOC_015634,ACVR2B-AS1,0.237194,0.593464,0.555175,0.126214,0.271894,0.20137
XLOC_015635,SCN5A,0.254215,0.286433,0.287767,0.200569,0.0648374,0.098682
XLOC_015636,SCN10A,0,0,0,0,0,0
XLOC_015637,SCN11A,0,0.0328858,0,0,0.00913513,0
XLOC_015638,GORASP1,21.8588,21.2052,22.487,20.8678,19.5129,16.4931
XLOC_015639,CSRNP1,6.10115,7.0521,7.65905,10.8416,11.6545,9.38398
XLOC_015640,XIRP1,0.0118201,0.0118355,0,0.0100681,0,0
XLOC_015641,CX3CR1,0.0236378,0.0236611,0,0.0402696,0.0591624,0
XLOC_015642,EIF1B-AS1,0.107647,0.21543,0.0790397,0.0916334,0.149523,0.243657
XLOC_015643,ENTPD3-AS1,0.410251,0.373177,0.533983,0.317463,0.404041,0.325598
XLOC_015644,ULK4,1.37476,1.4427,1.58746,1.93261,1.40939,1.3987
XLOC_015645,CCK,0.733481,0.491566,0.406354,1.8174,2.04963,1.66753
XLOC_015646,LYZL4,0,0,0,0,0,0
XLOC_015647,SEC22C,9.81082,10.3517,11.6763,10.1357,10.0533,12.84
XLOC_015648,HHATL,0,0,0,0,0,0
XLOC_015649,CCDC13,0.02614,0,0,0.0222572,0.043592,0.0760952
XLOC_015650,HIGD1A,49.7362,43.6478,42.2922,58.651,56.3523,60.5633
XLOC_015651,CYP8B1,0,0,0,0,0,0
XLOC_015652,GTDC2,12.8019,14.4176,19.9467,8.34215,8.3875,11.3177
XLOC_015653,SNRK-AS1,0.168116,0.0841462,0.0694469,0.411595,0.297956,0.183552
XLOC_015654,ANO10,18.6492,22.0263,29.0246,12.4021,12.63,12.0747
XLOC_015655,ZNF445,1.66919,1.69912,1.2336,2.22952,1.98368,2.63441
XLOC_015656,KIAA1143,4.29647,3.07273,2.47421,5.44167,5.47014,5.49768
XLOC_015657,ZDHHC3,9.42527,10.0359,10.8134,7.64896,7.36239,6.38858
XLOC_015658,CDCP1,0,0,0,0,0,0
XLOC_015659,TMEM158,1.36313,1.44644,1.68319,0.597671,0.447409,1.20192
XLOC_015660,LARS2-AS1,0,0,0,0,0,0
XLOC_015661,LIMD1-AS1,0.130768,0.130863,0.14403,0.0834933,0.0272501,0
XLOC_015662,SLC6A20,0.0134543,0.0134718,0.044481,0.0114597,0.0336875,0
XLOC_015663,LZTFL1,2.36656,1.66086,1.63006,8.26689,7.88716,3.85466
XLOC_015664,FYCO1,3.53413,3.13202,2.55009,5.09541,4.93658,4.92133
XLOC_015665,XCR1,0,0,0,0,0,0
XLOC_015666,CCR1,0.527371,0.277803,0.428024,0.543546,0.578546,1.07729
XLOC_015667,LTF,0.0297526,0,0,0,0,0
XLOC_015668,LRRC2,0.0139665,0,0.0153864,0,0,0
XLOC_015669,ALS2CL,1.40488,1.27215,1.44217,3.23393,3.27882,1.8687
XLOC_015670,PRSS50,0.0595155,0,0,0,0,0
XLOC_015671,PRSS46,0,0,0,0,0,0
XLOC_015672,PRSS45,0,0,0,0,0,0
XLOC_015673,PRSS42,0,0,0,0,0,0
XLOC_015674,MYL3,0,0,0,0,0,0
XLOC_015675,CCDC12,41.3073,39.4934,44.2901,37.5345,36.4052,35.7811
XLOC_015676,SETD2,7.99603,6.29501,4.58945,10.1959,10.4925,13.3211
XLOC_015677,KIF9,2.34021,1.97772,2.12516,2.38155,3.11521,2.29325
XLOC_015678,SCAP,21.8618,23.5028,30.2962,14.7563,14.0145,15.3006
XLOC_015679,ELP6,30.5384,35.2907,51.9418,16.4772,17.1119,21.3095
XLOC_015680,CSPG5,1.6032,1.59888,1.69051,2.63972,1.94956,1.35456
XLOC_015681,SMARCC1,24.7153,21.8898,18.043,22.4996,20.5396,22.6678
XLOC_015682,MAP4,42.8052,49.187,55.3886,39.7483,39.37,48.1501
XLOC_015683,CDC25A,12.652,14.224,14.1853,9.38096,9.13396,10.3154
XLOC_015684,NME6,19.0478,26.2086,29.1725,19.9056,20.0572,14.9164
XLOC_015685,SPINK8,0.27097,0,0,0.687735,0.446436,0
XLOC_015686,PLXNB1,11.953,10.8315,10.9442,10.9323,11.1224,14.1119
XLOC_015687,CCDC51,19.2688,19.662,23.9642,14.3155,14.0489,14.1385
XLOC_015688,SHISA5,102.537,154.096,219.118,156.913,149.852,187.39
XLOC_015689,PFKFB4,4.58128,6.86869,8.57233,8.17675,7.22319,10.3338
XLOC_015690,UCN2,0.106391,0.0532034,0,0.135784,0.0885889,0.0515756
XLOC_015691,"COL7A1,MIR711",0.353965,0.215764,0.152601,0.393307,0.488083,0.433318
XLOC_015692,UQCRC1,155.349,199.93,256.688,94.9248,86.9959,94.356
XLOC_015693,TMEM89,0,0.233368,0,0.198545,0,0
